date,word,frequency
08/03/00,walker,2
08/04/00,debate,11
08/04/00,defense,24
08/04/00,print,46
08/04/00,judge,26
08/04/00,planet,1
08/04/00,game,94
08/04/00,lazio,0
08/04/00,convention,110
08/04/00,china,2
08/04/00,clancy,0
08/04/00,voter,21
08/04/00,cardenas,0
08/04/00,fund,25
08/04/00,party,64
08/04/00,river,22
08/04/00,gore,0
08/04/00,doughnut,0
08/04/00,campaign,70
08/04/00,plan,157
08/04/00,tire,57
08/04/00,mccain,0
08/04/00,carbon,0
08/04/00,speech,76
08/04/00,pressman,0
08/04/00,bush,3
08/04/00,tax,60
08/04/00,cut,158
08/04/00,bill,96
08/04/00,delegate,21
08/04/00,knicks,0
08/04/00,lieberman,0
08/04/00,statue,2
08/04/00,teacher,16
08/04/00,mets,0
08/04/00,cheney,0
08/04/00,clinton,0
08/04/00,school,116
08/04/00,airline,14
08/04/00,oil,26
08/04/00,immigrant,29
08/04/00,drug,46
08/04/00,israel,0
08/04/00,euro,20
08/04/00,stock,40
08/04/00,deng,0
08/04/00,missile,6
08/04/00,lehrer,0
08/04/00,jones,0
08/04/00,company,146
08/04/00,walker,0
08/05/00,debate,16
08/05/00,defense,18
08/05/00,print,5
08/05/00,judge,14
08/05/00,planet,1
08/05/00,game,73
08/05/00,lazio,0
08/05/00,convention,112
08/05/00,china,0
08/05/00,clancy,0
08/05/00,voter,45
08/05/00,cardenas,0
08/05/00,fund,18
08/05/00,party,44
08/05/00,river,17
08/05/00,gore,0
08/05/00,doughnut,0
08/05/00,campaign,68
08/05/00,plan,130
08/05/00,tire,44
08/05/00,mccain,0
08/05/00,carbon,0
08/05/00,speech,86
08/05/00,pressman,0
08/05/00,bush,0
08/05/00,tax,41
08/05/00,cut,98
08/05/00,bill,43
08/05/00,delegate,5
08/05/00,knicks,0
08/05/00,lieberman,0
08/05/00,statue,12
08/05/00,teacher,16
08/05/00,mets,0
08/05/00,cheney,0
08/05/00,clinton,0
08/05/00,school,87
08/05/00,airline,40
08/05/00,oil,21
08/05/00,immigrant,15
08/05/00,drug,30
08/05/00,israel,0
08/05/00,euro,7
08/05/00,stock,27
08/05/00,deng,0
08/05/00,missile,9
08/05/00,lehrer,0
08/05/00,jones,0
08/05/00,company,131
08/05/00,walker,4
08/02/00,debate,12
08/02/00,defense,25
08/02/00,print,13
08/02/00,judge,35
08/02/00,planet,0
08/02/00,game,35
08/02/00,lazio,0
08/02/00,convention,159
08/02/00,china,0
08/02/00,clancy,0
08/02/00,voter,31
08/02/00,cardenas,0
08/02/00,fund,49
08/02/00,party,145
08/02/00,river,33
08/02/00,gore,1
08/02/00,doughnut,0
08/02/00,campaign,105
08/02/00,plan,183
08/02/00,tire,48
08/02/00,mccain,0
08/02/00,carbon,21
08/02/00,speech,43
08/02/00,pressman,0
08/02/00,bush,1
08/02/00,tax,32
08/02/00,cut,163
08/02/00,bill,56
08/02/00,delegate,36
08/02/00,knicks,0
08/02/00,lieberman,0
08/02/00,statue,2
08/02/00,teacher,45
08/02/00,mets,0
08/02/00,cheney,0
08/02/00,clinton,0
08/02/00,school,114
08/02/00,airline,3
08/02/00,oil,103
08/02/00,immigrant,11
08/02/00,drug,88
08/02/00,israel,0
08/02/00,euro,7
08/02/00,stock,53
08/02/00,deng,0
08/02/00,missile,5
08/02/00,lehrer,0
08/02/00,jones,0
08/02/00,company,164
08/02/00,walker,0
08/20/00,debate,29
08/20/00,defense,23
08/20/00,print,62
08/20/00,judge,63
08/20/00,planet,11
08/20/00,game,162
08/20/00,lazio,0
08/20/00,convention,109
08/20/00,china,4
08/20/00,clancy,0
08/20/00,voter,67
08/20/00,cardenas,0
08/20/00,fund,92
08/20/00,party,105
08/20/00,river,100
08/20/00,gore,0
08/20/00,doughnut,0
08/20/00,campaign,99
08/20/00,plan,456
08/20/00,tire,272
08/20/00,mccain,0
08/20/00,carbon,1
08/20/00,speech,48
08/20/00,pressman,0
08/20/00,bush,20
08/20/00,tax,165
08/20/00,cut,424
08/20/00,bill,123
08/20/00,delegate,10
08/20/00,knicks,0
08/20/00,lieberman,0
08/20/00,statue,3
08/20/00,teacher,93
08/20/00,mets,2
08/20/00,cheney,0
08/20/00,clinton,0
08/20/00,school,380
08/20/00,airline,26
08/20/00,oil,152
08/20/00,immigrant,47
08/20/00,drug,83
08/20/00,israel,0
08/20/00,euro,0
08/20/00,stock,159
08/20/00,deng,0
08/20/00,missile,6
08/20/00,lehrer,0
08/20/00,jones,0
08/20/00,company,306
08/20/00,walker,5
08/18/00,debate,35
08/18/00,defense,24
08/18/00,print,16
08/18/00,judge,54
08/18/00,planet,3
08/18/00,game,74
08/18/00,lazio,0
08/18/00,convention,84
08/18/00,china,4
08/18/00,clancy,0
08/18/00,voter,15
08/18/00,cardenas,0
08/18/00,fund,31
08/18/00,party,60
08/18/00,river,12
08/18/00,gore,0
08/18/00,doughnut,0
08/18/00,campaign,117
08/18/00,plan,136
08/18/00,tire,101
08/18/00,mccain,0
08/18/00,carbon,1
08/18/00,speech,105
08/18/00,pressman,0
08/18/00,bush,5
08/18/00,tax,70
08/18/00,cut,180
08/18/00,bill,104
08/18/00,delegate,27
08/18/00,knicks,0
08/18/00,lieberman,0
08/18/00,statue,2
08/18/00,teacher,27
08/18/00,mets,1
08/18/00,cheney,0
08/18/00,clinton,0
08/18/00,school,150
08/18/00,airline,10
08/18/00,oil,56
08/18/00,immigrant,2
08/18/00,drug,25
08/18/00,israel,0
08/18/00,euro,23
08/18/00,stock,52
08/18/00,deng,0
08/18/00,missile,3
08/18/00,lehrer,0
08/18/00,jones,0
08/18/00,company,145
08/18/00,walker,1
08/27/00,debate,73
08/27/00,defense,55
08/27/00,print,43
08/27/00,judge,28
08/27/00,planet,8
08/27/00,game,256
08/27/00,lazio,0
08/27/00,convention,51
08/27/00,china,2
08/27/00,clancy,0
08/27/00,voter,98
08/27/00,cardenas,0
08/27/00,fund,100
08/27/00,party,61
08/27/00,river,87
08/27/00,gore,1
08/27/00,doughnut,4
08/27/00,campaign,135
08/27/00,plan,483
08/27/00,tire,193
08/27/00,mccain,0
08/27/00,carbon,3
08/27/00,speech,37
08/27/00,pressman,1
08/27/00,bush,13
08/27/00,tax,130
08/27/00,cut,353
08/27/00,bill,114
08/27/00,delegate,2
08/27/00,knicks,0
08/27/00,lieberman,0
08/27/00,statue,10
08/27/00,teacher,64
08/27/00,mets,26
08/27/00,cheney,0
08/27/00,clinton,0
08/27/00,school,360
08/27/00,airline,32
08/27/00,oil,121
08/27/00,immigrant,46
08/27/00,drug,168
08/27/00,israel,1
08/27/00,euro,7
08/27/00,stock,136
08/27/00,deng,0
08/27/00,missile,3
08/27/00,lehrer,0
08/27/00,jones,0
08/27/00,company,310
08/27/00,walker,1
08/11/00,debate,14
08/11/00,defense,10
08/11/00,print,24
08/11/00,judge,15
08/11/00,planet,4
08/11/00,game,113
08/11/00,lazio,0
08/11/00,convention,73
08/11/00,china,0
08/11/00,clancy,0
08/11/00,voter,29
08/11/00,cardenas,0
08/11/00,fund,29
08/11/00,party,72
08/11/00,river,17
08/11/00,gore,2
08/11/00,doughnut,1
08/11/00,campaign,151
08/11/00,plan,171
08/11/00,tire,218
08/11/00,mccain,0
08/11/00,carbon,2
08/11/00,speech,40
08/11/00,pressman,0
08/11/00,bush,12
08/11/00,tax,49
08/11/00,cut,218
08/11/00,bill,77
08/11/00,delegate,12
08/11/00,knicks,0
08/11/00,lieberman,0
08/11/00,statue,8
08/11/00,teacher,8
08/11/00,mets,0
08/11/00,cheney,0
08/11/00,clinton,0
08/11/00,school,73
08/11/00,airline,6
08/11/00,oil,42
08/11/00,immigrant,11
08/11/00,drug,30
08/11/00,israel,0
08/11/00,euro,22
08/11/00,stock,47
08/11/00,deng,0
08/11/00,missile,1
08/11/00,lehrer,0
08/11/00,jones,0
08/11/00,company,148
08/11/00,walker,0
08/29/00,debate,68
08/29/00,defense,17
08/29/00,print,6
08/29/00,judge,33
08/29/00,planet,0
08/29/00,game,95
08/29/00,lazio,0
08/29/00,convention,12
08/29/00,china,1
08/29/00,clancy,0
08/29/00,voter,21
08/29/00,cardenas,0
08/29/00,fund,30
08/29/00,party,17
08/29/00,river,4
08/29/00,gore,0
08/29/00,doughnut,0
08/29/00,campaign,131
08/29/00,plan,162
08/29/00,tire,104
08/29/00,mccain,0
08/29/00,carbon,9
08/29/00,speech,12
08/29/00,pressman,0
08/29/00,bush,6
08/29/00,tax,67
08/29/00,cut,177
08/29/00,bill,99
08/29/00,delegate,3
08/29/00,knicks,0
08/29/00,lieberman,0
08/29/00,statue,23
08/29/00,teacher,40
08/29/00,mets,1
08/29/00,cheney,0
08/29/00,clinton,0
08/29/00,school,202
08/29/00,airline,6
08/29/00,oil,41
08/29/00,immigrant,3
08/29/00,drug,154
08/29/00,israel,0
08/29/00,euro,3
08/29/00,stock,90
08/29/00,deng,0
08/29/00,missile,1
08/29/00,lehrer,0
08/29/00,jones,0
08/29/00,company,105
08/29/00,walker,0
08/16/00,debate,21
08/16/00,defense,23
08/16/00,print,8
08/16/00,judge,24
08/16/00,planet,0
08/16/00,game,91
08/16/00,lazio,0
08/16/00,convention,146
08/16/00,china,0
08/16/00,clancy,0
08/16/00,voter,26
08/16/00,cardenas,0
08/16/00,fund,32
08/16/00,party,74
08/16/00,river,21
08/16/00,gore,1
08/16/00,doughnut,0
08/16/00,campaign,56
08/16/00,plan,178
08/16/00,tire,172
08/16/00,mccain,0
08/16/00,carbon,3
08/16/00,speech,88
08/16/00,pressman,0
08/16/00,bush,2
08/16/00,tax,37
08/16/00,cut,181
08/16/00,bill,54
08/16/00,delegate,27
08/16/00,knicks,0
08/16/00,lieberman,0
08/16/00,statue,0
08/16/00,teacher,93
08/16/00,mets,0
08/16/00,cheney,0
08/16/00,clinton,0
08/16/00,school,181
08/16/00,airline,19
08/16/00,oil,34
08/16/00,immigrant,9
08/16/00,drug,47
08/16/00,israel,0
08/16/00,euro,9
08/16/00,stock,33
08/16/00,deng,0
08/16/00,missile,8
08/16/00,lehrer,0
08/16/00,jones,0
08/16/00,company,125
08/16/00,walker,0
08/28/00,debate,9
08/28/00,defense,25
08/28/00,print,46
08/28/00,judge,36
08/28/00,planet,0
08/28/00,game,76
08/28/00,lazio,0
08/28/00,convention,7
08/28/00,china,1
08/28/00,clancy,0
08/28/00,voter,20
08/28/00,cardenas,0
08/28/00,fund,29
08/28/00,party,19
08/28/00,river,18
08/28/00,gore,0
08/28/00,doughnut,0
08/28/00,campaign,133
08/28/00,plan,115
08/28/00,tire,62
08/28/00,mccain,0
08/28/00,carbon,0
08/28/00,speech,3
08/28/00,pressman,0
08/28/00,bush,4
08/28/00,tax,35
08/28/00,cut,157
08/28/00,bill,98
08/28/00,delegate,0
08/28/00,knicks,0
08/28/00,lieberman,0
08/28/00,statue,2
08/28/00,teacher,17
08/28/00,mets,16
08/28/00,cheney,0
08/28/00,clinton,0
08/28/00,school,49
08/28/00,airline,0
08/28/00,oil,29
08/28/00,immigrant,35
08/28/00,drug,36
08/28/00,israel,0
08/28/00,euro,2
08/28/00,stock,42
08/28/00,deng,0
08/28/00,missile,1
08/28/00,lehrer,0
08/28/00,jones,0
08/28/00,company,90
08/28/00,walker,0
08/17/00,debate,24
08/17/00,defense,22
08/17/00,print,29
08/17/00,judge,25
08/17/00,planet,0
08/17/00,game,123
08/17/00,lazio,0
08/17/00,convention,134
08/17/00,china,0
08/17/00,clancy,0
08/17/00,voter,17
08/17/00,cardenas,0
08/17/00,fund,37
08/17/00,party,83
08/17/00,river,9
08/17/00,gore,0
08/17/00,doughnut,2
08/17/00,campaign,107
08/17/00,plan,127
08/17/00,tire,153
08/17/00,mccain,0
08/17/00,carbon,3
08/17/00,speech,95
08/17/00,pressman,0
08/17/00,bush,3
08/17/00,tax,50
08/17/00,cut,139
08/17/00,bill,122
08/17/00,delegate,33
08/17/00,knicks,0
08/17/00,lieberman,0
08/17/00,statue,2
08/17/00,teacher,29
08/17/00,mets,0
08/17/00,cheney,0
08/17/00,clinton,0
08/17/00,school,124
08/17/00,airline,15
08/17/00,oil,61
08/17/00,immigrant,23
08/17/00,drug,21
08/17/00,israel,0
08/17/00,euro,12
08/17/00,stock,51
08/17/00,deng,0
08/17/00,missile,3
08/17/00,lehrer,0
08/17/00,jones,0
08/17/00,company,150
08/17/00,walker,0
08/10/00,debate,10
08/10/00,defense,23
08/10/00,print,50
08/10/00,judge,24
08/10/00,planet,0
08/10/00,game,78
08/10/00,lazio,0
08/10/00,convention,34
08/10/00,china,0
08/10/00,clancy,0
08/10/00,voter,30
08/10/00,cardenas,0
08/10/00,fund,83
08/10/00,party,79
08/10/00,river,13
08/10/00,gore,0
08/10/00,doughnut,0
08/10/00,campaign,105
08/10/00,plan,196
08/10/00,tire,239
08/10/00,mccain,0
08/10/00,carbon,2
08/10/00,speech,6
08/10/00,pressman,0
08/10/00,bush,4
08/10/00,tax,27
08/10/00,cut,158
08/10/00,bill,88
08/10/00,delegate,8
08/10/00,knicks,0
08/10/00,lieberman,0
08/10/00,statue,0
08/10/00,teacher,58
08/10/00,mets,0
08/10/00,cheney,0
08/10/00,clinton,0
08/10/00,school,125
08/10/00,airline,5
08/10/00,oil,14
08/10/00,immigrant,9
08/10/00,drug,45
08/10/00,israel,0
08/10/00,euro,50
08/10/00,stock,31
08/10/00,deng,0
08/10/00,missile,28
08/10/00,lehrer,0
08/10/00,jones,0
08/10/00,company,184
08/10/00,walker,0
08/19/00,debate,10
08/19/00,defense,18
08/19/00,print,6
08/19/00,judge,46
08/19/00,planet,2
08/19/00,game,67
08/19/00,lazio,0
08/19/00,convention,111
08/19/00,china,0
08/19/00,clancy,0
08/19/00,voter,49
08/19/00,cardenas,0
08/19/00,fund,13
08/19/00,party,39
08/19/00,river,25
08/19/00,gore,0
08/19/00,doughnut,0
08/19/00,campaign,57
08/19/00,plan,107
08/19/00,tire,55
08/19/00,mccain,0
08/19/00,carbon,21
08/19/00,speech,96
08/19/00,pressman,0
08/19/00,bush,0
08/19/00,tax,46
08/19/00,cut,112
08/19/00,bill,60
08/19/00,delegate,16
08/19/00,knicks,0
08/19/00,lieberman,0
08/19/00,statue,1
08/19/00,teacher,18
08/19/00,mets,0
08/19/00,cheney,0
08/19/00,clinton,0
08/19/00,school,75
08/19/00,airline,13
08/19/00,oil,25
08/19/00,immigrant,20
08/19/00,drug,64
08/19/00,israel,0
08/19/00,euro,10
08/19/00,stock,44
08/19/00,deng,0
08/19/00,missile,6
08/19/00,lehrer,0
08/19/00,jones,0
08/19/00,company,103
08/19/00,walker,1
08/26/00,debate,20
08/26/00,defense,23
08/26/00,print,13
08/26/00,judge,27
08/26/00,planet,0
08/26/00,game,80
08/26/00,lazio,0
08/26/00,convention,43
08/26/00,china,0
08/26/00,clancy,0
08/26/00,voter,10
08/26/00,cardenas,0
08/26/00,fund,26
08/26/00,party,22
08/26/00,river,22
08/26/00,gore,0
08/26/00,doughnut,0
08/26/00,campaign,78
08/26/00,plan,134
08/26/00,tire,54
08/26/00,mccain,0
08/26/00,carbon,0
08/26/00,speech,27
08/26/00,pressman,0
08/26/00,bush,0
08/26/00,tax,168
08/26/00,cut,190
08/26/00,bill,59
08/26/00,delegate,1
08/26/00,knicks,0
08/26/00,lieberman,0
08/26/00,statue,11
08/26/00,teacher,34
08/26/00,mets,9
08/26/00,cheney,0
08/26/00,clinton,0
08/26/00,school,74
08/26/00,airline,5
08/26/00,oil,32
08/26/00,immigrant,16
08/26/00,drug,19
08/26/00,israel,0
08/26/00,euro,17
08/26/00,stock,67
08/26/00,deng,0
08/26/00,missile,4
08/26/00,lehrer,0
08/26/00,jones,0
08/26/00,company,100
08/26/00,walker,0
08/21/00,debate,39
08/21/00,defense,26
08/21/00,print,11
08/21/00,judge,22
08/21/00,planet,0
08/21/00,game,151
08/21/00,lazio,0
08/21/00,convention,43
08/21/00,china,1
08/21/00,clancy,0
08/21/00,voter,13
08/21/00,cardenas,0
08/21/00,fund,17
08/21/00,party,27
08/21/00,river,21
08/21/00,gore,0
08/21/00,doughnut,1
08/21/00,campaign,100
08/21/00,plan,98
08/21/00,tire,62
08/21/00,mccain,0
08/21/00,carbon,3
08/21/00,speech,32
08/21/00,pressman,0
08/21/00,bush,8
08/21/00,tax,17
08/21/00,cut,103
08/21/00,bill,62
08/21/00,delegate,3
08/21/00,knicks,0
08/21/00,lieberman,0
08/21/00,statue,0
08/21/00,teacher,6
08/21/00,mets,14
08/21/00,cheney,0
08/21/00,clinton,0
08/21/00,school,32
08/21/00,airline,13
08/21/00,oil,14
08/21/00,immigrant,10
08/21/00,drug,33
08/21/00,israel,0
08/21/00,euro,2
08/21/00,stock,39
08/21/00,deng,0
08/21/00,missile,7
08/21/00,lehrer,0
08/21/00,jones,0
08/21/00,company,131
08/21/00,walker,0
08/07/00,debate,19
08/07/00,defense,21
08/07/00,print,22
08/07/00,judge,11
08/07/00,planet,46
08/07/00,game,80
08/07/00,lazio,0
08/07/00,convention,21
08/07/00,china,0
08/07/00,clancy,0
08/07/00,voter,13
08/07/00,cardenas,0
08/07/00,fund,36
08/07/00,party,43
08/07/00,river,16
08/07/00,gore,0
08/07/00,doughnut,0
08/07/00,campaign,111
08/07/00,plan,131
08/07/00,tire,43
08/07/00,mccain,0
08/07/00,carbon,3
08/07/00,speech,24
08/07/00,pressman,0
08/07/00,bush,3
08/07/00,tax,15
08/07/00,cut,152
08/07/00,bill,69
08/07/00,delegate,10
08/07/00,knicks,0
08/07/00,lieberman,0
08/07/00,statue,12
08/07/00,teacher,18
08/07/00,mets,0
08/07/00,cheney,0
08/07/00,clinton,0
08/07/00,school,95
08/07/00,airline,1
08/07/00,oil,12
08/07/00,immigrant,9
08/07/00,drug,13
08/07/00,israel,1
08/07/00,euro,3
08/07/00,stock,23
08/07/00,deng,4
08/07/00,missile,3
08/07/00,lehrer,0
08/07/00,jones,0
08/07/00,company,112
08/07/00,walker,0
08/09/00,debate,13
08/09/00,defense,20
08/09/00,print,10
08/09/00,judge,22
08/09/00,planet,0
08/09/00,game,71
08/09/00,lazio,0
08/09/00,convention,30
08/09/00,china,0
08/09/00,clancy,0
08/09/00,voter,23
08/09/00,cardenas,0
08/09/00,fund,19
08/09/00,party,57
08/09/00,river,9
08/09/00,gore,0
08/09/00,doughnut,0
08/09/00,campaign,111
08/09/00,plan,109
08/09/00,tire,62
08/09/00,mccain,0
08/09/00,carbon,0
08/09/00,speech,29
08/09/00,pressman,0
08/09/00,bush,9
08/09/00,tax,55
08/09/00,cut,250
08/09/00,bill,136
08/09/00,delegate,1
08/09/00,knicks,0
08/09/00,lieberman,0
08/09/00,statue,1
08/09/00,teacher,27
08/09/00,mets,0
08/09/00,cheney,0
08/09/00,clinton,0
08/09/00,school,103
08/09/00,airline,23
08/09/00,oil,54
08/09/00,immigrant,4
08/09/00,drug,34
08/09/00,israel,1
08/09/00,euro,8
08/09/00,stock,64
08/09/00,deng,0
08/09/00,missile,3
08/09/00,lehrer,0
08/09/00,jones,0
08/09/00,company,166
08/09/00,walker,0
08/31/00,debate,50
08/31/00,defense,26
08/31/00,print,18
08/31/00,judge,41
08/31/00,planet,2
08/31/00,game,131
08/31/00,lazio,0
08/31/00,convention,25
08/31/00,china,0
08/31/00,clancy,0
08/31/00,voter,38
08/31/00,cardenas,0
08/31/00,fund,26
08/31/00,party,35
08/31/00,river,25
08/31/00,gore,0
08/31/00,doughnut,1
08/31/00,campaign,122
08/31/00,plan,201
08/31/00,tire,82
08/31/00,mccain,0
08/31/00,carbon,0
08/31/00,speech,24
08/31/00,pressman,0
08/31/00,bush,1
08/31/00,tax,66
08/31/00,cut,219
08/31/00,bill,69
08/31/00,delegate,7
08/31/00,knicks,0
08/31/00,lieberman,0
08/31/00,statue,1
08/31/00,teacher,20
08/31/00,mets,3
08/31/00,cheney,0
08/31/00,clinton,0
08/31/00,school,111
08/31/00,airline,1
08/31/00,oil,22
08/31/00,immigrant,56
08/31/00,drug,97
08/31/00,israel,0
08/31/00,euro,5
08/31/00,stock,35
08/31/00,deng,0
08/31/00,missile,8
08/31/00,lehrer,0
08/31/00,jones,0
08/31/00,company,137
08/31/00,walker,5
08/30/00,debate,47
08/30/00,defense,36
08/30/00,print,25
08/30/00,judge,58
08/30/00,planet,0
08/30/00,game,80
08/30/00,lazio,0
08/30/00,convention,32
08/30/00,china,3
08/30/00,clancy,0
08/30/00,voter,11
08/30/00,cardenas,0
08/30/00,fund,34
08/30/00,party,41
08/30/00,river,8
08/30/00,gore,0
08/30/00,doughnut,0
08/30/00,campaign,83
08/30/00,plan,242
08/30/00,tire,96
08/30/00,mccain,0
08/30/00,carbon,0
08/30/00,speech,17
08/30/00,pressman,0
08/30/00,bush,7
08/30/00,tax,41
08/30/00,cut,222
08/30/00,bill,111
08/30/00,delegate,1
08/30/00,knicks,0
08/30/00,lieberman,0
08/30/00,statue,1
08/30/00,teacher,24
08/30/00,mets,0
08/30/00,cheney,0
08/30/00,clinton,0
08/30/00,school,118
08/30/00,airline,10
08/30/00,oil,63
08/30/00,immigrant,15
08/30/00,drug,67
08/30/00,israel,0
08/30/00,euro,4
08/30/00,stock,54
08/30/00,deng,0
08/30/00,missile,15
08/30/00,lehrer,0
08/30/00,jones,0
08/30/00,company,115
08/30/00,walker,0
08/08/00,debate,12
08/08/00,defense,47
08/08/00,print,19
08/08/00,judge,11
08/08/00,planet,6
08/08/00,game,75
08/08/00,lazio,0
08/08/00,convention,34
08/08/00,china,0
08/08/00,clancy,0
08/08/00,voter,37
08/08/00,cardenas,0
08/08/00,fund,62
08/08/00,party,50
08/08/00,river,5
08/08/00,gore,0
08/08/00,doughnut,0
08/08/00,campaign,123
08/08/00,plan,168
08/08/00,tire,73
08/08/00,mccain,0
08/08/00,carbon,3
08/08/00,speech,41
08/08/00,pressman,0
08/08/00,bush,2
08/08/00,tax,50
08/08/00,cut,210
08/08/00,bill,123
08/08/00,delegate,8
08/08/00,knicks,0
08/08/00,lieberman,0
08/08/00,statue,0
08/08/00,teacher,52
08/08/00,mets,1
08/08/00,cheney,0
08/08/00,clinton,0
08/08/00,school,101
08/08/00,airline,15
08/08/00,oil,33
08/08/00,immigrant,12
08/08/00,drug,45
08/08/00,israel,0
08/08/00,euro,6
08/08/00,stock,52
08/08/00,deng,0
08/08/00,missile,20
08/08/00,lehrer,0
08/08/00,jones,0
08/08/00,company,123
08/08/00,walker,1
08/01/00,debate,19
08/01/00,defense,40
08/01/00,print,23
08/01/00,judge,18
08/01/00,planet,5
08/01/00,game,80
08/01/00,lazio,0
08/01/00,convention,191
08/01/00,china,0
08/01/00,clancy,0
08/01/00,voter,30
08/01/00,cardenas,0
08/01/00,fund,43
08/01/00,party,145
08/01/00,river,12
08/01/00,gore,0
08/01/00,doughnut,0
08/01/00,campaign,84
08/01/00,plan,159
08/01/00,tire,48
08/01/00,mccain,0
08/01/00,carbon,1
08/01/00,speech,62
08/01/00,pressman,0
08/01/00,bush,7
08/01/00,tax,98
08/01/00,cut,185
08/01/00,bill,67
08/01/00,delegate,67
08/01/00,knicks,0
08/01/00,lieberman,0
08/01/00,statue,2
08/01/00,teacher,68
08/01/00,mets,1
08/01/00,cheney,0
08/01/00,clinton,0
08/01/00,school,151
08/01/00,airline,0
08/01/00,oil,23
08/01/00,immigrant,32
08/01/00,drug,59
08/01/00,israel,0
08/01/00,euro,0
08/01/00,stock,35
08/01/00,deng,2
08/01/00,missile,10
08/01/00,lehrer,0
08/01/00,jones,0
08/01/00,company,145
08/01/00,walker,0
08/06/00,debate,62
08/06/00,defense,28
08/06/00,print,76
08/06/00,judge,33
08/06/00,planet,7
08/06/00,game,195
08/06/00,lazio,0
08/06/00,convention,139
08/06/00,china,8
08/06/00,clancy,0
08/06/00,voter,30
08/06/00,cardenas,0
08/06/00,fund,109
08/06/00,party,100
08/06/00,river,59
08/06/00,gore,1
08/06/00,doughnut,1
08/06/00,campaign,89
08/06/00,plan,447
08/06/00,tire,185
08/06/00,mccain,0
08/06/00,carbon,2
08/06/00,speech,52
08/06/00,pressman,0
08/06/00,bush,14
08/06/00,tax,162
08/06/00,cut,351
08/06/00,bill,106
08/06/00,delegate,12
08/06/00,knicks,0
08/06/00,lieberman,0
08/06/00,statue,3
08/06/00,teacher,108
08/06/00,mets,4
08/06/00,cheney,0
08/06/00,clinton,0
08/06/00,school,600
08/06/00,airline,11
08/06/00,oil,118
08/06/00,immigrant,26
08/06/00,drug,121
08/06/00,israel,0
08/06/00,euro,13
08/06/00,stock,127
08/06/00,deng,0
08/06/00,missile,3
08/06/00,lehrer,0
08/06/00,jones,0
08/06/00,company,245
08/06/00,walker,2
08/24/00,debate,12
08/24/00,defense,32
08/24/00,print,19
08/24/00,judge,17
08/24/00,planet,0
08/24/00,game,101
08/24/00,lazio,0
08/24/00,convention,8
08/24/00,china,0
08/24/00,clancy,0
08/24/00,voter,23
08/24/00,cardenas,0
08/24/00,fund,41
08/24/00,party,30
08/24/00,river,17
08/24/00,gore,0
08/24/00,doughnut,1
08/24/00,campaign,132
08/24/00,plan,138
08/24/00,tire,88
08/24/00,mccain,0
08/24/00,carbon,0
08/24/00,speech,17
08/24/00,pressman,0
08/24/00,bush,3
08/24/00,tax,41
08/24/00,cut,216
08/24/00,bill,91
08/24/00,delegate,0
08/24/00,knicks,0
08/24/00,lieberman,0
08/24/00,statue,1
08/24/00,teacher,88
08/24/00,mets,18
08/24/00,cheney,0
08/24/00,clinton,0
08/24/00,school,140
08/24/00,airline,10
08/24/00,oil,82
08/24/00,immigrant,29
08/24/00,drug,58
08/24/00,israel,0
08/24/00,euro,2
08/24/00,stock,60
08/24/00,deng,0
08/24/00,missile,6
08/24/00,lehrer,0
08/24/00,jones,0
08/24/00,company,184
08/24/00,walker,7
08/23/00,debate,35
08/23/00,defense,31
08/23/00,print,6
08/23/00,judge,26
08/23/00,planet,0
08/23/00,game,85
08/23/00,lazio,0
08/23/00,convention,19
08/23/00,china,0
08/23/00,clancy,0
08/23/00,voter,32
08/23/00,cardenas,0
08/23/00,fund,48
08/23/00,party,20
08/23/00,river,28
08/23/00,gore,0
08/23/00,doughnut,0
08/23/00,campaign,106
08/23/00,plan,146
08/23/00,tire,121
08/23/00,mccain,0
08/23/00,carbon,0
08/23/00,speech,28
08/23/00,pressman,0
08/23/00,bush,0
08/23/00,tax,55
08/23/00,cut,234
08/23/00,bill,83
08/23/00,delegate,2
08/23/00,knicks,0
08/23/00,lieberman,0
08/23/00,statue,0
08/23/00,teacher,55
08/23/00,mets,11
08/23/00,cheney,0
08/23/00,clinton,0
08/23/00,school,207
08/23/00,airline,6
08/23/00,oil,80
08/23/00,immigrant,8
08/23/00,drug,23
08/23/00,israel,0
08/23/00,euro,14
08/23/00,stock,79
08/23/00,deng,0
08/23/00,missile,6
08/23/00,lehrer,0
08/23/00,jones,0
08/23/00,company,167
08/23/00,walker,2
08/15/00,debate,18
08/15/00,defense,28
08/15/00,print,6
08/15/00,judge,12
08/15/00,planet,0
08/15/00,game,91
08/15/00,lazio,0
08/15/00,convention,113
08/15/00,china,0
08/15/00,clancy,0
08/15/00,voter,30
08/15/00,cardenas,0
08/15/00,fund,66
08/15/00,party,95
08/15/00,river,35
08/15/00,gore,1
08/15/00,doughnut,0
08/15/00,campaign,96
08/15/00,plan,115
08/15/00,tire,132
08/15/00,mccain,0
08/15/00,carbon,2
08/15/00,speech,105
08/15/00,pressman,0
08/15/00,bush,2
08/15/00,tax,58
08/15/00,cut,141
08/15/00,bill,67
08/15/00,delegate,40
08/15/00,knicks,0
08/15/00,lieberman,0
08/15/00,statue,2
08/15/00,teacher,19
08/15/00,mets,2
08/15/00,cheney,0
08/15/00,clinton,0
08/15/00,school,41
08/15/00,airline,1
08/15/00,oil,11
